States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,12.95 ,8.44 , 19.86,14.56 ,9.66 , 21.48,14.45 ,9.55 , 20.76,12.83 ,8.81 , 18.79,9.79 ,6.98 , 14.82,7.57 ,5.46 , 10.96,5.47 ,3.97 , 7.76,4.45 ,3.33 , 6.05,3.78 ,2.88 , 4.89,3.18 ,2.54 , 4.11,2.82 ,2.25 , 3.47,2.38 ,1.87 , 2.93,2.15 ,1.72 , 2.61,1.87 ,1.42 , 2.29,1.65 ,1.23 , 2.02,1.44 ,1.04 , 1.76,1.27 ,0.93 , 1.58,1.29 ,0.94 , 1.66,1.06 ,0.77 , 1.41,1.01 ,0.71 , 1.35,0.94 ,0.65 , 1.28,0.80 ,0.54 , 1.16,0.68 ,0.44 , 1.03,0.61 ,0.39 , 0.97,0.57 ,0.36 , 0.91,0.48 ,0.31 , 0.81,0.46 ,0.28 , 0.79,0.45 ,0.27 , 0.82,0.38 ,0.22 , 0.73,0.35 ,0.20 , 0.68
Afar,2.62 ,1.07 , 5.16,2.73 ,1.31 , 4.79,2.76 ,1.57 , 4.46,2.67 ,1.55 , 4.35,2.36 ,1.47 , 3.71,2.13 ,1.35 , 3.19,1.82 ,1.18 , 2.79,1.71 ,1.16 , 2.60,1.44 ,0.99 , 2.11,1.36 ,0.99 , 1.93,1.30 ,0.95 , 1.79,1.22 ,0.90 , 1.59,1.10 ,0.83 , 1.42,1.06 ,0.78 , 1.35,0.93 ,0.69 , 1.21,0.89 ,0.64 , 1.14,0.81 ,0.60 , 1.07,0.73 ,0.53 , 0.97,0.78 ,0.55 , 1.05,0.73 ,0.52 , 0.98,0.64 ,0.45 , 0.88,0.60 ,0.40 , 0.81,0.59 ,0.40 , 0.82,0.54 ,0.32 , 0.78,0.49 ,0.28 , 0.71,0.44 ,0.26 , 0.67,0.41 ,0.23 , 0.63,0.38 ,0.22 , 0.60,0.34 ,0.19 , 0.58,0.28 ,0.16 , 0.50
Amhara,2.88 ,1.70 , 4.51,3.15 ,2.06 , 4.74,3.37 ,2.32 , 4.97,3.24 ,2.22 , 4.66,3.05 ,2.05 , 4.35,2.81 ,1.89 , 3.89,2.55 ,1.80 , 3.48,2.24 ,1.63 , 3.06,2.03 ,1.46 , 2.76,1.77 ,1.32 , 2.36,1.56 ,1.17 , 2.07,1.42 ,1.07 , 1.91,1.29 ,0.96 , 1.74,1.12 ,0.84 , 1.51,0.98 ,0.74 , 1.30,0.88 ,0.65 , 1.16,0.81 ,0.62 , 1.08,0.74 ,0.55 , 0.98,0.66 ,0.48 , 0.89,0.62 ,0.45 , 0.85,0.56 ,0.41 , 0.79,0.50 ,0.36 , 0.71,0.44 ,0.31 , 0.64,0.40 ,0.27 , 0.60,0.38 ,0.24 , 0.58,0.35 ,0.21 , 0.53,0.32 ,0.18 , 0.51,0.30 ,0.17 , 0.48,0.26 ,0.14 , 0.42,0.26 ,0.13 , 0.41
Beneshangul Gumuz,1.56 ,0.64 , 2.49,1.88 ,0.88 , 2.99,2.01 ,1.11 , 3.12,2.08 ,1.36 , 3.06,2.02 ,1.30 , 2.87,1.85 ,1.26 , 2.61,1.72 ,1.14 , 2.46,1.63 ,1.08 , 2.40,1.42 ,0.95 , 2.20,1.24 ,0.87 , 1.93,1.09 ,0.75 , 1.63,0.96 ,0.67 , 1.36,0.90 ,0.63 , 1.28,0.81 ,0.56 , 1.16,0.72 ,0.50 , 1.00,0.65 ,0.45 , 0.91,0.66 ,0.46 , 0.93,0.60 ,0.41 , 0.86,0.55 ,0.36 , 0.81,0.52 ,0.35 , 0.76,0.48 ,0.31 , 0.72,0.44 ,0.28 , 0.67,0.41 ,0.25 , 0.63,0.40 ,0.23 , 0.61,0.36 ,0.21 , 0.58,0.34 ,0.19 , 0.54,0.32 ,0.17 , 0.52,0.26 ,0.12 , 0.45,0.25 ,0.11 , 0.45,0.24 ,0.10 , 0.42
Dire Dawa,8.42 ,3.83 , 16.13,8.34 ,4.28 , 15.18,7.70 ,4.21 , 13.30,7.02 ,4.08 , 11.79,5.87 ,3.57 , 9.54,5.01 ,3.27 , 7.66,4.93 ,3.30 , 7.22,4.60 ,3.27 , 6.43,3.53 ,2.50 , 4.84,3.49 ,2.57 , 4.57,3.15 ,2.34 , 4.11,2.71 ,2.09 , 3.57,2.65 ,2.01 , 3.39,2.38 ,1.83 , 3.04,2.38 ,1.81 , 3.08,2.08 ,1.58 , 2.66,1.91 ,1.45 , 2.42,1.82 ,1.35 , 2.34,1.62 ,1.18 , 2.18,1.49 ,1.07 , 2.03,1.33 ,0.88 , 1.83,1.22 ,0.79 , 1.71,1.11 ,0.68 , 1.62,1.07 ,0.64 , 1.59,1.01 ,0.61 , 1.60,0.95 ,0.57 , 1.59,0.89 ,0.51 , 1.61,0.79 ,0.43 , 1.50,0.77 ,0.41 , 1.52,0.73 ,0.38 , 1.44
Gambella,11.80 ,4.64 , 21.88,12.33 ,5.94 , 20.90,12.99 ,7.44 , 20.63,12.52 ,8.07 , 20.12,11.37 ,7.60 , 17.33,10.11 ,6.72 , 14.91,9.70 ,6.63 , 14.09,8.87 ,6.05 , 12.39,7.93 ,5.61 , 10.84,6.97 ,4.94 , 9.45,6.33 ,4.49 , 8.31,5.69 ,3.96 , 7.59,5.04 ,3.67 , 6.69,4.46 ,3.21 , 5.95,4.16 ,3.00 , 5.56,4.01 ,2.88 , 5.32,3.69 ,2.68 , 4.88,3.47 ,2.51 , 4.60,3.17 ,2.25 , 4.21,2.97 ,2.07 , 3.96,2.84 ,1.98 , 3.84,2.64 ,1.78 , 3.65,2.48 ,1.64 , 3.48,2.42 ,1.62 , 3.44,2.27 ,1.50 , 3.29,1.97 ,1.26 , 2.99,1.82 ,1.11 , 2.75,1.41 ,0.79 , 2.39,1.29 ,0.67 , 2.30,1.25 ,0.62 , 2.33
Harari,2.68 ,0.78 , 7.16,3.11 ,1.11 , 7.20,3.29 ,1.33 , 7.33,3.64 ,1.70 , 7.36,3.71 ,1.91 , 7.01,3.73 ,2.15 , 6.42,3.54 ,2.25 , 5.80,3.21 ,2.11 , 4.95,3.22 ,2.20 , 4.77,2.97 ,2.12 , 4.04,2.74 ,2.00 , 3.64,2.52 ,1.92 , 3.18,2.30 ,1.83 , 2.81,2.23 ,1.79 , 2.70,2.07 ,1.65 , 2.47,1.98 ,1.52 , 2.35,1.83 ,1.34 , 2.23,1.75 ,1.23 , 2.23,1.64 ,1.12 , 2.14,1.55 ,1.02 , 2.09,1.49 ,0.92 , 2.06,1.41 ,0.81 , 2.03,1.40 ,0.78 , 2.11,1.18 ,0.63 , 1.88,1.04 ,0.54 , 1.73,0.89 ,0.43 , 1.61,0.76 ,0.36 , 1.47,0.73 ,0.33 , 1.46,0.68 ,0.29 , 1.49,0.64 ,0.26 , 1.42
Oromiya,2.81 ,1.78 , 4.50,2.83 ,1.92 , 4.28,2.74 ,1.91 , 4.10,2.50 ,1.76 , 3.73,2.24 ,1.55 , 3.39,1.83 ,1.27 , 2.74,1.58 ,1.12 , 2.29,1.42 ,0.99 , 2.04,1.27 ,0.90 , 1.77,1.08 ,0.77 , 1.53,0.99 ,0.71 , 1.36,0.83 ,0.60 , 1.18,0.76 ,0.56 , 1.08,0.67 ,0.49 , 0.95,0.66 ,0.48 , 0.95,0.56 ,0.40 , 0.80,0.53 ,0.37 , 0.76,0.48 ,0.34 , 0.68,0.43 ,0.30 , 0.64,0.42 ,0.28 , 0.61,0.37 ,0.25 , 0.56,0.34 ,0.23 , 0.51,0.31 ,0.20 , 0.47,0.23 ,0.14 , 0.42,0.21 ,0.12 , 0.39,0.20 ,0.12 , 0.37,0.19 ,0.11 , 0.33,0.17 ,0.10 , 0.31,0.16 ,0.09 , 0.29,0.15 ,0.09 , 0.27
SNNPR,1.47 ,0.72 , 2.49,1.57 ,0.90 , 2.49,1.54 ,1.06 , 2.40,1.48 ,1.07 , 2.23,1.36 ,0.97 , 2.04,1.24 ,0.88 , 1.78,1.11 ,0.80 , 1.60,0.95 ,0.67 , 1.37,0.86 ,0.61 , 1.21,0.76 ,0.54 , 1.02,0.66 ,0.48 , 0.89,0.60 ,0.44 , 0.82,0.54 ,0.40 , 0.72,0.45 ,0.33 , 0.59,0.41 ,0.29 , 0.56,0.36 ,0.26 , 0.49,0.35 ,0.25 , 0.48,0.31 ,0.22 , 0.43,0.27 ,0.18 , 0.37,0.25 ,0.17 , 0.35,0.21 ,0.14 , 0.30,0.19 ,0.12 , 0.27,0.17 ,0.11 , 0.25,0.15 ,0.09 , 0.23,0.15 ,0.09 , 0.23,0.13 ,0.07 , 0.20,0.12 ,0.07 , 0.20,0.12 ,0.07 , 0.19,0.11 ,0.06 , 0.18,0.11 ,0.06 , 0.18
Somali,0.66 ,0.26 , 1.32,0.71 ,0.33 , 1.33,0.66 ,0.35 , 1.20,0.58 ,0.32 , 1.08,0.59 ,0.32 , 1.07,0.52 ,0.29 , 0.87,0.45 ,0.26 , 0.73,0.37 ,0.23 , 0.58,0.38 ,0.22 , 0.55,0.31 ,0.19 , 0.44,0.28 ,0.18 , 0.42,0.24 ,0.15 , 0.37,0.23 ,0.14 , 0.36,0.21 ,0.13 , 0.33,0.19 ,0.12 , 0.30,0.19 ,0.12 , 0.31,0.17 ,0.10 , 0.28,0.15 ,0.09 , 0.24,0.13 ,0.07 , 0.21,0.11 ,0.06 , 0.18,0.11 ,0.06 , 0.17,0.10 ,0.05 , 0.16,0.09 ,0.05 , 0.15,0.08 ,0.04 , 0.14,0.07 ,0.04 , 0.14,0.06 ,0.03 , 0.13,0.06 ,0.03 , 0.12,0.05 ,0.03 , 0.11,0.05 ,0.03 , 0.11,0.05 ,0.02 , 0.11
