States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,7.5 ,1.2 , 11.7,8.1 ,1.3 , 12.5,8.3 ,1.3 , 12.9,8.1 ,1.3 , 13.0,7.7 ,1.2 , 12.6,7.2 ,1.2 , 11.8,6.5 ,1.0 , 10.9,5.7 ,0.9 , 9.8,5.0 ,0.8 , 8.6,4.5 ,0.7 , 7.7,4.0 ,0.6 , 6.9,3.6 ,0.6 , 6.3,3.4 ,0.6 , 5.9,3.2 ,0.6 , 5.5,3.1 ,0.7 , 5.1,3.1 ,0.7 , 4.9,3.1 ,0.8 , 5.0,3.1 ,0.9 , 5.0,3.2 ,1.1 , 5.1,3.3 ,1.3 , 5.3,3.5 ,1.4 , 5.3,3.5 ,1.6 , 5.4,3.6 ,1.7 , 5.3,3.6 ,1.8 , 5.2,3.6 ,1.9 , 5.1,3.6 ,2.0 , 4.9,3.5 ,2.0 , 4.8,3.5 ,2.0 , 4.8,3.5 ,2.0 , 4.6,3.4 ,2.0 , 4.6
Harare,16.1 ,2.4 , 24.9,17.8 ,3.0 , 27.7,18.4 ,3.2 , 28.8,18.0 ,3.2 , 27.8,16.9 ,3.1 , 25.7,15.4 ,2.8 , 23.7,13.4 ,2.3 , 21.4,11.4 ,1.9 , 18.8,9.5 ,1.6 , 16.5,7.9 ,1.3 , 14.1,6.5 ,1.1 , 11.7,5.5 ,0.9 , 9.9,4.7 ,0.9 , 8.5,4.2 ,0.9 , 7.4,4.0 ,1.0 , 6.6,3.8 ,1.1 , 6.1,3.8 ,1.3 , 5.9,3.8 ,1.5 , 5.7,3.8 ,1.8 , 5.6,3.9 ,2.0 , 5.7,4.0 ,2.2 , 5.7,4.0 ,2.4 , 5.7,4.0 ,2.6 , 5.6,4.0 ,2.7 , 5.5,4.0 ,2.8 , 5.3,3.9 ,2.8 , 5.1,3.8 ,2.7 , 5.0,3.7 ,2.6 , 4.8,3.5 ,2.5 , 4.5,3.4 ,2.4 , 4.4
Manicaland,6.2 ,1.2 , 10.0,6.9 ,1.3 , 11.3,7.2 ,1.3 , 12.0,7.4 ,1.3 , 12.2,7.2 ,1.2 , 12.0,6.9 ,1.2 , 11.6,6.4 ,1.0 , 10.7,5.8 ,0.9 , 9.7,5.2 ,0.8 , 8.7,4.6 ,0.8 , 7.7,4.1 ,0.7 , 6.9,3.7 ,0.6 , 6.3,3.3 ,0.6 , 5.7,3.1 ,0.6 , 5.2,2.9 ,0.6 , 4.7,2.7 ,0.7 , 4.5,2.7 ,0.8 , 4.3,2.6 ,0.8 , 4.2,2.6 ,0.9 , 4.1,2.7 ,1.1 , 4.0,2.8 ,1.2 , 4.1,2.8 ,1.4 , 4.1,2.8 ,1.5 , 4.0,2.9 ,1.6 , 4.0,2.8 ,1.7 , 3.9,2.8 ,1.7 , 3.9,2.8 ,1.7 , 3.8,2.7 ,1.7 , 3.7,2.6 ,1.7 , 3.5,2.5 ,1.7 , 3.4
Mashonaland Central,13.9 ,2.4 , 23.3,15.3 ,2.8 , 24.7,15.8 ,2.8 , 25.2,15.5 ,2.7 , 24.9,14.5 ,2.6 , 23.1,13.1 ,2.4 , 22.1,11.7 ,2.1 , 19.9,10.2 ,1.8 , 17.5,8.8 ,1.5 , 15.1,7.5 ,1.3 , 12.8,6.5 ,1.1 , 11.1,5.6 ,1.0 , 9.7,5.0 ,0.9 , 8.6,4.6 ,0.9 , 7.7,4.4 ,1.0 , 7.3,4.2 ,1.2 , 7.0,4.1 ,1.3 , 6.7,4.1 ,1.5 , 6.5,4.1 ,1.8 , 6.3,4.1 ,1.9 , 6.2,4.1 ,2.1 , 6.0,4.1 ,2.3 , 5.9,4.0 ,2.4 , 5.6,3.9 ,2.5 , 5.4,3.8 ,2.5 , 5.3,3.7 ,2.5 , 5.1,3.5 ,2.4 , 4.7,3.3 ,2.3 , 4.4,3.1 ,2.2 , 4.1,2.9 ,2.1 , 3.9
Mashonaland East,8.1 ,1.2 , 14.7,9.1 ,1.4 , 16.6,9.7 ,1.5 , 17.5,10.0 ,1.5 , 17.0,10.0 ,1.5 , 16.5,9.7 ,1.5 , 15.9,9.2 ,1.4 , 15.1,8.6 ,1.3 , 13.9,7.9 ,1.2 , 12.9,7.2 ,1.2 , 12.0,6.6 ,1.1 , 11.1,6.0 ,1.0 , 10.2,5.6 ,1.0 , 9.4,5.2 ,1.0 , 8.6,5.0 ,1.0 , 8.1,4.7 ,1.0 , 7.6,4.6 ,1.1 , 7.3,4.5 ,1.2 , 7.1,4.4 ,1.3 , 6.8,4.4 ,1.4 , 6.7,4.4 ,1.5 , 6.7,4.4 ,1.7 , 6.6,4.3 ,1.7 , 6.3,4.3 ,1.8 , 6.2,4.2 ,1.9 , 6.1,4.1 ,2.0 , 6.0,4.0 ,2.1 , 5.8,4.0 ,2.1 , 5.7,3.8 ,2.1 , 5.5,3.7 ,2.0 , 5.3
Mashonaland West,4.3 ,0.7 , 7.4,5.8 ,0.9 , 9.8,7.4 ,1.2 , 12.3,8.9 ,1.4 , 14.4,10.0 ,1.6 , 16.0,10.5 ,1.8 , 16.7,10.3 ,1.8 , 16.4,9.7 ,1.7 , 15.8,8.9 ,1.5 , 14.4,7.9 ,1.3 , 13.0,6.9 ,1.1 , 11.7,5.9 ,0.9 , 10.2,5.1 ,0.8 , 8.7,4.4 ,0.7 , 7.5,3.9 ,0.7 , 6.6,3.5 ,0.7 , 6.0,3.3 ,0.7 , 5.5,3.2 ,0.8 , 5.2,3.2 ,0.9 , 5.0,3.2 ,1.1 , 5.0,3.3 ,1.3 , 5.1,3.4 ,1.5 , 5.1,3.5 ,1.7 , 5.0,3.5 ,1.9 , 5.0,3.5 ,2.1 , 5.0,3.5 ,2.2 , 4.9,3.5 ,2.3 , 4.7,3.4 ,2.3 , 4.5,3.3 ,2.3 , 4.3,3.2 ,2.3 , 4.1
Masvingo,7.1 ,1.2 , 12.5,7.2 ,1.3 , 13.0,7.2 ,1.2 , 12.4,7.0 ,1.1 , 11.6,6.8 ,1.1 , 11.3,6.5 ,1.1 , 10.8,6.0 ,1.0 , 10.0,5.4 ,0.9 , 8.8,4.9 ,0.8 , 8.0,4.4 ,0.8 , 7.3,4.0 ,0.7 , 6.7,3.7 ,0.7 , 6.2,3.5 ,0.7 , 5.8,3.3 ,0.7 , 5.6,3.2 ,0.8 , 5.3,3.2 ,0.8 , 5.2,3.2 ,0.9 , 5.0,3.2 ,1.0 , 4.9,3.2 ,1.1 , 4.9,3.2 ,1.2 , 4.9,3.3 ,1.3 , 5.0,3.3 ,1.4 , 4.9,3.3 ,1.5 , 4.8,3.2 ,1.5 , 4.7,3.1 ,1.6 , 4.5,3.1 ,1.6 , 4.3,3.0 ,1.6 , 4.2,2.8 ,1.6 , 4.0,2.7 ,1.6 , 3.8,2.6 ,1.5 , 3.6
Matabeleland North,11.9 ,2.2 , 20.6,12.6 ,2.3 , 21.2,12.8 ,2.4 , 21.2,12.6 ,2.4 , 20.7,12.1 ,2.3 , 20.0,11.5 ,2.1 , 19.2,10.6 ,2.0 , 17.8,9.7 ,1.8 , 16.3,8.9 ,1.7 , 14.6,8.1 ,1.6 , 13.2,7.4 ,1.5 , 12.1,6.9 ,1.4 , 11.1,6.4 ,1.4 , 10.3,6.1 ,1.4 , 9.5,5.9 ,1.5 , 9.0,5.7 ,1.6 , 8.7,5.6 ,1.7 , 8.5,5.5 ,1.9 , 8.3,5.5 ,2.0 , 8.2,5.5 ,2.2 , 8.2,5.6 ,2.4 , 8.3,5.6 ,2.5 , 8.2,5.5 ,2.6 , 8.0,5.5 ,2.6 , 7.9,5.4 ,2.6 , 7.7,5.2 ,2.7 , 7.5,5.0 ,2.7 , 7.3,4.8 ,2.6 , 7.0,4.6 ,2.6 , 6.6,4.3 ,2.5 , 6.2
Matabeleland South,5.2 ,1.0 , 8.6,6.7 ,1.2 , 10.7,8.1 ,1.4 , 12.9,9.2 ,1.6 , 14.6,9.9 ,1.7 , 16.1,10.2 ,1.6 , 17.3,10.2 ,1.6 , 17.4,9.7 ,1.5 , 16.6,9.0 ,1.4 , 15.5,8.3 ,1.3 , 14.6,7.6 ,1.3 , 13.4,7.0 ,1.2 , 12.0,6.5 ,1.2 , 11.1,6.1 ,1.1 , 10.2,5.7 ,1.1 , 9.3,5.5 ,1.1 , 8.8,5.3 ,1.2 , 8.3,5.2 ,1.3 , 8.1,5.2 ,1.4 , 7.9,5.3 ,1.5 , 8.0,5.4 ,1.7 , 8.1,5.5 ,1.9 , 8.1,5.5 ,2.1 , 8.2,5.5 ,2.2 , 8.2,5.5 ,2.3 , 8.1,5.5 ,2.4 , 8.0,5.5 ,2.5 , 7.9,5.4 ,2.5 , 7.8,5.2 ,2.5 , 7.5,5.1 ,2.5 , 7.2
Midlands,7.4 ,1.3 , 11.6,7.9 ,1.4 , 12.7,8.1 ,1.4 , 12.9,8.0 ,1.4 , 12.8,7.7 ,1.3 , 12.4,7.2 ,1.2 , 11.8,6.6 ,1.1 , 11.0,6.0 ,1.0 , 10.2,5.5 ,1.0 , 9.3,5.0 ,0.9 , 8.4,4.5 ,0.8 , 7.6,4.1 ,0.7 , 6.9,3.8 ,0.7 , 6.4,3.7 ,0.7 , 6.1,3.5 ,0.8 , 5.7,3.4 ,0.8 , 5.5,3.4 ,0.9 , 5.4,3.4 ,1.0 , 5.4,3.4 ,1.2 , 5.3,3.5 ,1.3 , 5.3,3.5 ,1.4 , 5.4,3.6 ,1.6 , 5.4,3.6 ,1.7 , 5.3,3.6 ,1.7 , 5.2,3.6 ,1.7 , 5.2,3.6 ,1.8 , 5.0,3.5 ,1.8 , 5.0,3.4 ,1.8 , 4.9,3.3 ,1.8 , 4.8,3.3 ,1.7 , 4.7
