States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Abia,0.09 ,0.01 , 0.35,0.12 ,0.02 , 0.42,0.14 ,0.03 , 0.48,0.17 ,0.04 , 0.53,0.20 ,0.05 , 0.60,0.23 ,0.07 , 0.67,0.27 ,0.09 , 0.74,0.31 ,0.10 , 0.80,0.34 ,0.12 , 0.87,0.38 ,0.15 , 0.88,0.42 ,0.16 , 0.89,0.45 ,0.17 , 0.92,0.49 ,0.21 , 0.99,0.52 ,0.24 , 1.01,0.55 ,0.26 , 1.01,0.57 ,0.28 , 1.02,0.59 ,0.30 , 1.03,0.61 ,0.32 , 1.04,0.62 ,0.33 , 1.03,0.63 ,0.35 , 1.03,0.65 ,0.37 , 1.04,0.67 ,0.40 , 1.05,0.62 ,0.36 , 0.96,0.52 ,0.30 , 0.81,0.44 ,0.26 , 0.70,0.39 ,0.24 , 0.63,0.37 ,0.23 , 0.61,0.38 ,0.25 , 0.59,0.45 ,0.30 , 0.66,0.50 ,0.33 , 0.72
Adamawa,0.13 ,0.03 , 0.32,0.16 ,0.04 , 0.36,0.19 ,0.05 , 0.42,0.23 ,0.07 , 0.49,0.26 ,0.09 , 0.55,0.30 ,0.12 , 0.61,0.34 ,0.15 , 0.67,0.37 ,0.17 , 0.71,0.40 ,0.21 , 0.75,0.43 ,0.23 , 0.78,0.45 ,0.26 , 0.81,0.47 ,0.27 , 0.83,0.49 ,0.29 , 0.82,0.49 ,0.30 , 0.81,0.43 ,0.26 , 0.72,0.35 ,0.21 , 0.60,0.31 ,0.18 , 0.54,0.24 ,0.15 , 0.43,0.22 ,0.13 , 0.39,0.20 ,0.13 , 0.33,0.17 ,0.11 , 0.28,0.16 ,0.10 , 0.26,0.14 ,0.09 , 0.24,0.12 ,0.07 , 0.21,0.11 ,0.06 , 0.21,0.10 ,0.06 , 0.22,0.11 ,0.06 , 0.24,0.11 ,0.06 , 0.23,0.10 ,0.05 , 0.21,0.09 ,0.05 , 0.19
Akwa Ibom,0.43 ,0.14 , 1.12,0.55 ,0.19 , 1.34,0.68 ,0.25 , 1.58,0.83 ,0.33 , 1.83,0.98 ,0.40 , 2.04,1.12 ,0.49 , 2.20,1.25 ,0.59 , 2.37,1.38 ,0.69 , 2.50,1.51 ,0.80 , 2.61,1.61 ,0.92 , 2.69,1.70 ,1.03 , 2.74,1.77 ,1.09 , 2.77,1.82 ,1.15 , 2.75,1.83 ,1.21 , 2.76,1.72 ,1.14 , 2.57,1.53 ,1.04 , 2.30,1.44 ,0.97 , 2.12,1.19 ,0.80 , 1.76,1.16 ,0.78 , 1.70,0.95 ,0.64 , 1.39,0.86 ,0.58 , 1.27,0.84 ,0.58 , 1.26,0.81 ,0.56 , 1.19,0.81 ,0.53 , 1.19,0.98 ,0.64 , 1.38,1.16 ,0.79 , 1.59,1.29 ,0.94 , 1.72,1.40 ,1.06 , 1.83,1.49 ,1.15 , 1.88,1.54 ,1.21 , 1.91
Anambra,0.04 ,<0.01 , 0.13,0.05 ,0.01 , 0.15,0.06 ,0.02 , 0.19,0.08 ,0.03 , 0.22,0.10 ,0.04 , 0.26,0.12 ,0.06 , 0.28,0.15 ,0.08 , 0.31,0.18 ,0.10 , 0.36,0.21 ,0.12 , 0.41,0.24 ,0.14 , 0.45,0.27 ,0.16 , 0.50,0.30 ,0.19 , 0.55,0.34 ,0.21 , 0.61,0.36 ,0.23 , 0.64,0.38 ,0.24 , 0.64,0.38 ,0.24 , 0.63,0.39 ,0.25 , 0.65,0.37 ,0.24 , 0.62,0.39 ,0.26 , 0.64,0.37 ,0.24 , 0.58,0.38 ,0.25 , 0.58,0.42 ,0.28 , 0.64,0.47 ,0.31 , 0.71,0.47 ,0.31 , 0.75,0.35 ,0.22 , 0.58,0.27 ,0.17 , 0.46,0.27 ,0.17 , 0.45,0.32 ,0.20 , 0.50,0.36 ,0.23 , 0.54,0.40 ,0.26 , 0.60
Bauchi,0.13 ,0.02 , 0.44,0.15 ,0.03 , 0.51,0.18 ,0.04 , 0.53,0.21 ,0.05 , 0.59,0.24 ,0.06 , 0.64,0.27 ,0.08 , 0.70,0.29 ,0.09 , 0.72,0.30 ,0.11 , 0.71,0.32 ,0.13 , 0.72,0.33 ,0.14 , 0.70,0.33 ,0.15 , 0.69,0.33 ,0.16 , 0.68,0.33 ,0.17 , 0.65,0.32 ,0.18 , 0.62,0.30 ,0.16 , 0.57,0.26 ,0.14 , 0.50,0.23 ,0.12 , 0.46,0.19 ,0.09 , 0.39,0.18 ,0.08 , 0.37,0.14 ,0.07 , 0.29,0.11 ,0.05 , 0.26,0.11 ,0.05 , 0.24,0.09 ,0.04 , 0.21,0.08 ,0.03 , 0.19,0.08 ,0.03 , 0.16,0.06 ,0.03 , 0.13,0.05 ,0.02 , 0.11,0.04 ,0.02 , 0.11,0.05 ,0.02 , 0.13,0.05 ,0.02 , 0.13
Bayelsa,0.08 ,0.01 , 0.21,0.10 ,0.02 , 0.25,0.12 ,0.03 , 0.30,0.14 ,0.04 , 0.35,0.17 ,0.05 , 0.41,0.19 ,0.06 , 0.47,0.22 ,0.08 , 0.53,0.25 ,0.09 , 0.58,0.28 ,0.11 , 0.64,0.31 ,0.13 , 0.68,0.34 ,0.15 , 0.71,0.36 ,0.17 , 0.73,0.39 ,0.19 , 0.73,0.41 ,0.22 , 0.75,0.40 ,0.21 , 0.73,0.40 ,0.22 , 0.71,0.41 ,0.22 , 0.70,0.39 ,0.22 , 0.67,0.40 ,0.23 , 0.69,0.37 ,0.21 , 0.64,0.37 ,0.21 , 0.62,0.38 ,0.22 , 0.61,0.39 ,0.23 , 0.60,0.40 ,0.24 , 0.62,0.43 ,0.26 , 0.64,0.44 ,0.28 , 0.63,0.41 ,0.26 , 0.58,0.40 ,0.26 , 0.55,0.39 ,0.25 , 0.53,0.40 ,0.26 , 0.54
Benue,0.15 ,0.05 , 0.32,0.19 ,0.08 , 0.39,0.24 ,0.10 , 0.47,0.31 ,0.13 , 0.56,0.38 ,0.18 , 0.68,0.45 ,0.22 , 0.81,0.54 ,0.26 , 0.93,0.63 ,0.31 , 1.03,0.72 ,0.37 , 1.18,0.82 ,0.44 , 1.35,0.91 ,0.50 , 1.49,1.00 ,0.56 , 1.59,1.09 ,0.63 , 1.71,1.16 ,0.69 , 1.79,1.23 ,0.74 , 1.86,1.30 ,0.79 , 1.93,1.34 ,0.83 , 1.99,1.38 ,0.88 , 2.03,1.40 ,0.92 , 2.06,1.41 ,0.94 , 2.03,1.42 ,0.99 , 2.01,1.42 ,1.03 , 1.98,1.08 ,0.80 , 1.52,0.76 ,0.54 , 1.11,0.63 ,0.44 , 0.91,0.52 ,0.36 , 0.75,0.45 ,0.32 , 0.64,0.40 ,0.28 , 0.56,0.38 ,0.26 , 0.53,0.36 ,0.24 , 0.53
Borno,0.21 ,0.06 , 0.64,0.25 ,0.08 , 0.71,0.29 ,0.10 , 0.80,0.34 ,0.12 , 0.88,0.38 ,0.15 , 0.93,0.42 ,0.17 , 1.00,0.45 ,0.19 , 1.09,0.48 ,0.20 , 1.10,0.51 ,0.22 , 1.11,0.53 ,0.23 , 1.12,0.54 ,0.23 , 1.12,0.55 ,0.24 , 1.15,0.56 ,0.24 , 1.12,0.55 ,0.26 , 1.10,0.51 ,0.23 , 1.05,0.46 ,0.21 , 0.98,0.43 ,0.20 , 0.92,0.36 ,0.16 , 0.84,0.35 ,0.14 , 0.81,0.29 ,0.12 , 0.71,0.26 ,0.10 , 0.67,0.25 ,0.09 , 0.66,0.23 ,0.08 , 0.61,0.22 ,0.08 , 0.60,0.21 ,0.08 , 0.48,0.18 ,0.07 , 0.42,0.17 ,0.07 , 0.44,0.16 ,0.07 , 0.46,0.18 ,0.07 , 0.50,0.20 ,0.08 , 0.54
Cross River,0.04 ,<0.01 , 0.13,0.06 ,0.02 , 0.15,0.08 ,0.03 , 0.20,0.10 ,0.04 , 0.22,0.13 ,0.06 , 0.26,0.16 ,0.08 , 0.31,0.19 ,0.10 , 0.35,0.23 ,0.13 , 0.43,0.27 ,0.16 , 0.48,0.31 ,0.19 , 0.56,0.35 ,0.21 , 0.62,0.40 ,0.24 , 0.68,0.43 ,0.27 , 0.73,0.46 ,0.29 , 0.77,0.46 ,0.29 , 0.77,0.43 ,0.27 , 0.73,0.42 ,0.27 , 0.72,0.37 ,0.23 , 0.63,0.37 ,0.23 , 0.62,0.32 ,0.20 , 0.55,0.31 ,0.20 , 0.52,0.31 ,0.20 , 0.51,0.31 ,0.20 , 0.50,0.31 ,0.19 , 0.49,0.29 ,0.19 , 0.43,0.25 ,0.15 , 0.39,0.23 ,0.15 , 0.36,0.23 ,0.14 , 0.38,0.24 ,0.15 , 0.40,0.25 ,0.16 , 0.40
Delta,0.18 ,0.08 , 0.40,0.22 ,0.11 , 0.47,0.27 ,0.15 , 0.55,0.32 ,0.18 , 0.60,0.36 ,0.20 , 0.68,0.41 ,0.23 , 0.73,0.46 ,0.26 , 0.79,0.50 ,0.29 , 0.87,0.54 ,0.32 , 0.92,0.57 ,0.35 , 0.94,0.60 ,0.37 , 1.01,0.63 ,0.39 , 1.05,0.65 ,0.40 , 1.08,0.66 ,0.41 , 1.09,0.65 ,0.40 , 1.06,0.62 ,0.38 , 1.02,0.60 ,0.38 , 0.97,0.56 ,0.34 , 0.90,0.55 ,0.34 , 0.87,0.49 ,0.30 , 0.78,0.48 ,0.30 , 0.77,0.48 ,0.31 , 0.77,0.47 ,0.31 , 0.75,0.46 ,0.30 , 0.72,0.35 ,0.23 , 0.55,0.31 ,0.20 , 0.49,0.32 ,0.20 , 0.52,0.33 ,0.21 , 0.52,0.34 ,0.21 , 0.52,0.34 ,0.21 , 0.51
