States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Abia,1700 ,<500 , 5700,2000 ,<500 , 6200,2400 ,<1000 , 6700,2800 ,<1000 , 7600,3200 ,1100 , 8200,3600 ,1400 , 9000,4100 ,1600 , 9300,4500 ,1900 , 9900,4900 ,2100 , 10 000,5400 ,2300 , 11 000,5800 ,2800 , 11 000,6100 ,3200 , 11 000,6500 ,3500 , 12 000,6900 ,3800 , 12 000,7200 ,4000 , 12 000,7600 ,4300 , 13 000,8000 ,4700 , 13 000,8400 ,5100 , 13 000,8900 ,5600 , 14 000,9400 ,6000 , 14 000,10 000 ,6600 , 14 000,11 000 ,7200 , 15 000,11 000 ,8000 , 15 000,12 000 ,8900 , 16 000,13 000 ,9700 , 16 000,14 000 ,10 000 , 17 000,15 000 ,11 000 , 18 000,16 000 ,12 000 , 19 000,16 000 ,12 000 , 20 000,17 000 ,13 000 , 22 000
Adamawa,2800 ,<1000 , 6500,3400 ,1300 , 7900,4000 ,1700 , 8900,4700 ,2100 , 9700,5300 ,2600 , 10 000,5900 ,3100 , 11 000,6300 ,3600 , 12 000,6800 ,4200 , 12 000,7200 ,4500 , 12 000,7500 ,4700 , 12 000,7700 ,5000 , 12 000,7800 ,5300 , 12 000,7900 ,5400 , 12 000,8000 ,5500 , 12 000,8000 ,5700 , 12 000,8200 ,5700 , 12 000,8300 ,5900 , 12 000,8600 ,6300 , 13 000,8800 ,6400 , 13 000,9000 ,6600 , 13 000,9200 ,6800 , 13 000,9300 ,6900 , 13 000,9400 ,6800 , 13 000,9500 ,6800 , 14 000,9600 ,6700 , 14 000,9700 ,6600 , 14 000,9600 ,6500 , 13 000,9500 ,6400 , 13 000,9400 ,6200 , 13 000,9200 ,6100 , 13 000
Akwa Ibom,14 000 ,5300 , 30 000,17 000 ,7200 , 35 000,20 000 ,9400 , 38 000,23 000 ,12 000 , 41 000,26 000 ,15 000 , 44 000,27 000 ,17 000 , 45 000,29 000 ,19 000 , 47 000,31 000 ,20 000 , 49 000,32 000 ,22 000 , 49 000,33 000 ,23 000 , 50 000,34 000 ,24 000 , 50 000,35 000 ,25 000 , 50 000,35 000 ,26 000 , 49 000,36 000 ,26 000 , 50 000,36 000 ,27 000 , 49 000,37 000 ,28 000 , 50 000,38 000 ,29 000 , 51 000,40 000 ,30 000 , 52 000,41 000 ,32 000 , 53 000,43 000 ,33 000 , 55 000,45 000 ,34 000 , 56 000,46 000 ,36 000 , 58 000,48 000 ,37 000 , 59 000,50 000 ,37 000 , 61 000,51 000 ,39 000 , 62 000,52 000 ,40 000 , 63 000,53 000 ,40 000 , 64 000,53 000 ,39 000 , 63 000,53 000 ,38 000 , 63 000,53 000 ,38 000 , 64 000
Anambra,1300 ,<500 , 3200,1700 ,<1000 , 3800,2100 ,<1000 , 4500,2700 ,1300 , 5200,3300 ,1800 , 6300,3900 ,2300 , 7100,4600 ,2800 , 8400,5400 ,3300 , 9500,6200 ,3900 , 11 000,7000 ,4400 , 12 000,7700 ,4900 , 13 000,8500 ,5500 , 14 000,9200 ,5900 , 14 000,9900 ,6400 , 16 000,11 000 ,7000 , 16 000,11 000 ,7600 , 17 000,12 000 ,8200 , 18 000,13 000 ,9100 , 19 000,14 000 ,9800 , 20 000,15 000 ,11 000 , 21 000,16 000 ,12 000 , 22 000,17 000 ,12 000 , 23 000,18 000 ,13 000 , 25 000,19 000 ,14 000 , 26 000,20 000 ,15 000 , 27 000,21 000 ,16 000 , 28 000,22 000 ,17 000 , 30 000,23 000 ,18 000 , 31 000,25 000 ,18 000 , 33 000,26 000 ,18 000 , 35 000
Bauchi,4300 ,<1000 , 13 000,5000 ,1200 , 14 000,5600 ,1400 , 14 000,6100 ,1800 , 15 000,6500 ,2400 , 15 000,6900 ,2900 , 15 000,7200 ,3300 , 15 000,7300 ,3600 , 15 000,7300 ,3900 , 15 000,7300 ,4000 , 15 000,7200 ,4100 , 14 000,7000 ,4000 , 14 000,6800 ,4000 , 13 000,6600 ,3900 , 13 000,6400 ,3700 , 12 000,6300 ,3500 , 11 000,6200 ,3500 , 11 000,6100 ,3500 , 11 000,6000 ,3500 , 11 000,6100 ,3500 , 11 000,6100 ,3500 , 10 000,6100 ,3600 , 10 000,6200 ,3600 , 10 000,6100 ,3600 , 10 000,6100 ,3500 , 10 000,6000 ,3500 , 10 000,6000 ,3500 , 10 000,5900 ,3400 , 10 000,5800 ,3300 , 9800,5600 ,3200 , 9700
Bayelsa,<1000 ,<500 , 2300,1000 ,<500 , 2600,1200 ,<500 , 3000,1400 ,<1000 , 3500,1600 ,<1000 , 3900,1800 ,<1000 , 4100,2100 ,<1000 , 4500,2300 ,1000 , 4800,2500 ,1200 , 5000,2800 ,1400 , 5300,3000 ,1600 , 5500,3200 ,1800 , 5600,3400 ,2000 , 5700,3600 ,2100 , 6000,3700 ,2300 , 6100,3900 ,2500 , 6300,4100 ,2700 , 6400,4300 ,2800 , 6500,4600 ,3100 , 6700,4800 ,3300 , 6900,5100 ,3600 , 7000,5300 ,3800 , 7100,5500 ,4100 , 7300,5700 ,4300 , 7400,5900 ,4400 , 7400,6100 ,4700 , 7700,6300 ,4800 , 7900,6500 ,4800 , 8200,6700 ,5000 , 8600,6900 ,5100 , 9100
Benue,5200 ,2200 , 9600,6500 ,2800 , 12 000,8100 ,3500 , 14 000,9900 ,4600 , 17 000,12 000 ,6200 , 19 000,14 000 ,7400 , 22 000,16 000 ,8900 , 25 000,18 000 ,10 000 , 29 000,21 000 ,12 000 , 32 000,23 000 ,13 000 , 34 000,25 000 ,14 000 , 36 000,26 000 ,16 000 , 38 000,28 000 ,18 000 , 40 000,29 000 ,20 000 , 41 000,31 000 ,21 000 , 44 000,33 000 ,24 000 , 46 000,34 000 ,26 000 , 48 000,36 000 ,27 000 , 48 000,38 000 ,29 000 , 50 000,39 000 ,30 000 , 51 000,41 000 ,32 000 , 52 000,42 000 ,33 000 , 52 000,43 000 ,34 000 , 53 000,45 000 ,35 000 , 55 000,47 000 ,36 000 , 57 000,48 000 ,37 000 , 59 000,50 000 ,38 000 , 60 000,51 000 ,38 000 , 63 000,52 000 ,39 000 , 65 000,54 000 ,40 000 , 68 000
Borno,6700 ,2500 , 18 000,7700 ,3100 , 20 000,8600 ,3800 , 21 000,9500 ,4100 , 22 000,10 000 ,4500 , 23 000,11 000 ,4900 , 24 000,11 000 ,5100 , 25 000,12 000 ,5500 , 25 000,12 000 ,5500 , 25 000,12 000 ,5600 , 24 000,12 000 ,5700 , 25 000,12 000 ,5800 , 24 000,12 000 ,5900 , 24 000,12 000 ,5900 , 24 000,12 000 ,6000 , 24 000,12 000 ,6200 , 24 000,12 000 ,6300 , 24 000,12 000 ,6400 , 23 000,12 000 ,6600 , 24 000,12 000 ,6900 , 24 000,13 000 ,7100 , 24 000,13 000 ,7200 , 24 000,13 000 ,7300 , 24 000,13 000 ,7500 , 24 000,14 000 ,7500 , 25 000,14 000 ,7400 , 25 000,14 000 ,7400 , 26 000,14 000 ,7500 , 26 000,14 000 ,7500 , 26 000,14 000 ,7500 , 26 000
Cross River,<1000 ,<500 , 2300,1200 ,<500 , 2600,1500 ,<1000 , 3200,1900 ,1000 , 3700,2400 ,1400 , 4400,2900 ,1800 , 5000,3400 ,2200 , 5800,4000 ,2600 , 6800,4600 ,3000 , 8000,5200 ,3500 , 9000,5700 ,3900 , 9700,6100 ,4300 , 10 000,6500 ,4600 , 11 000,6900 ,4900 , 11 000,7200 ,5200 , 11 000,7600 ,5500 , 11 000,7900 ,5800 , 12 000,8300 ,6300 , 12 000,8700 ,6500 , 12 000,9100 ,6900 , 12 000,9500 ,7200 , 13 000,10 000 ,7500 , 13 000,10 000 ,8000 , 13 000,11 000 ,8300 , 14 000,11 000 ,8400 , 14 000,11 000 ,8600 , 14 000,12 000 ,8700 , 15 000,12 000 ,8700 , 15 000,12 000 ,8800 , 15 000,12 000 ,8800 , 16 000
Delta,5800 ,3300 , 11 000,6800 ,4200 , 13 000,7800 ,5000 , 14 000,8800 ,5500 , 15 000,9700 ,6100 , 16 000,10 000 ,6600 , 17 000,11 000 ,7100 , 19 000,12 000 ,7500 , 20 000,12 000 ,7800 , 20 000,13 000 ,8200 , 22 000,13 000 ,8500 , 22 000,14 000 ,8800 , 23 000,14 000 ,9000 , 22 000,14 000 ,9400 , 22 000,14 000 ,9800 , 23 000,15 000 ,10 000 , 22 000,15 000 ,10 000 , 23 000,15 000 ,11 000 , 23 000,15 000 ,11 000 , 23 000,16 000 ,12 000 , 23 000,16 000 ,12 000 , 23 000,17 000 ,12 000 , 24 000,17 000 ,13 000 , 24 000,17 000 ,13 000 , 24 000,18 000 ,14 000 , 25 000,18 000 ,14 000 , 25 000,19 000 ,14 000 , 25 000,19 000 ,14 000 , 25 000,19 000 ,14 000 , 26 000,20 000 ,13 000 , 26 000
