States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,12 000 ,5900 , 18 000,14 000 ,6300 , 21 000,16 000 ,6900 , 24 000,16 000 ,7300 , 25 000,17 000 ,7400 , 25 000,17 000 ,7500 , 25 000,16 000 ,7100 , 24 000,15 000 ,6700 , 23 000,14 000 ,6000 , 21 000,13 000 ,5500 , 20 000,12 000 ,5000 , 18 000,11 000 ,4500 , 16 000,10 000 ,4200 , 15 000,9400 ,4100 , 14 000,9000 ,4000 , 13 000,8600 ,3900 , 13 000,8300 ,3900 , 12 000,8100 ,3900 , 12 000,8000 ,3900 , 12 000,8000 ,4100 , 12 000,8000 ,4300 , 12 000,8000 ,4400 , 12 000,7900 ,4400 , 11 000,7800 ,4500 , 11 000,7600 ,4500 , 11 000,7300 ,4400 , 10 000,7000 ,4400 , 9600,6700 ,4200 , 9200,6400 ,4100 , 8700,6200 ,3900 , 8300
Harare,83 000 ,35 000 , 120 000,96 000 ,43 000 , 140 000,100 000 ,49 000 , 150 000,110 000 ,53 000 , 150 000,100 000 ,50 000 , 150 000,100 000 ,47 000 , 150 000,92 000 ,43 000 , 130 000,82 000 ,38 000 , 120 000,71 000 ,33 000 , 110 000,62 000 ,28 000 , 94 000,52 000 ,23 000 , 81 000,45 000 ,19 000 , 70 000,39 000 ,17 000 , 61 000,35 000 ,15 000 , 53 000,32 000 ,15 000 , 48 000,30 000 ,14 000 , 44 000,28 000 ,14 000 , 41 000,27 000 ,14 000 , 38 000,26 000 ,14 000 , 37 000,25 000 ,14 000 , 36 000,25 000 ,15 000 , 35 000,24 000 ,15 000 , 34 000,24 000 ,15 000 , 33 000,23 000 ,15 000 , 32 000,23 000 ,15 000 , 31 000,22 000 ,15 000 , 30 000,21 000 ,15 000 , 29 000,20 000 ,14 000 , 28 000,19 000 ,13 000 , 27 000,19 000 ,13 000 , 25 000
Manicaland,20 000 ,8400 , 31 000,25 000 ,10 000 , 36 000,28 000 ,13 000 , 41 000,31 000 ,14 000 , 45 000,33 000 ,14 000 , 48 000,34 000 ,15 000 , 51 000,34 000 ,15 000 , 51 000,33 000 ,15 000 , 50 000,31 000 ,14 000 , 47 000,30 000 ,14 000 , 45 000,28 000 ,13 000 , 42 000,26 000 ,12 000 , 39 000,24 000 ,11 000 , 36 000,22 000 ,9800 , 33 000,21 000 ,9200 , 31 000,19 000 ,8800 , 29 000,18 000 ,8600 , 27 000,18 000 ,8500 , 26 000,17 000 ,8500 , 25 000,17 000 ,8600 , 24 000,17 000 ,9000 , 24 000,16 000 ,9200 , 23 000,16 000 ,9400 , 23 000,16 000 ,9600 , 23 000,16 000 ,9700 , 22 000,16 000 ,9800 , 22 000,15 000 ,9800 , 21 000,15 000 ,9700 , 20 000,14 000 ,9400 , 20 000,14 000 ,9300 , 20 000
Mashonaland Central,20 000 ,9600 , 33 000,24 000 ,11 000 , 36 000,26 000 ,12 000 , 39 000,27 000 ,13 000 , 40 000,27 000 ,12 000 , 40 000,26 000 ,11 000 , 40 000,25 000 ,10 000 , 38 000,23 000 ,9500 , 35 000,21 000 ,8800 , 32 000,19 000 ,8100 , 29 000,17 000 ,7300 , 26 000,16 000 ,6800 , 24 000,14 000 ,6300 , 22 000,13 000 ,6000 , 20 000,13 000 ,5900 , 19 000,12 000 ,5900 , 18 000,12 000 ,6100 , 17 000,12 000 ,6300 , 17 000,12 000 ,6500 , 17 000,12 000 ,6500 , 16 000,12 000 ,6800 , 16 000,11 000 ,6900 , 16 000,11 000 ,7000 , 15 000,11 000 ,7100 , 15 000,11 000 ,7000 , 15 000,11 000 ,6900 , 14 000,10 000 ,6800 , 13 000,9500 ,6600 , 13 000,9000 ,6300 , 12 000,8600 ,6000 , 11 000
Mashonaland East,22 000 ,9400 , 37 000,26 000 ,11 000 , 41 000,29 000 ,13 000 , 45 000,32 000 ,14 000 , 49 000,34 000 ,15 000 , 52 000,35 000 ,16 000 , 53 000,35 000 ,16 000 , 53 000,35 000 ,16 000 , 53 000,34 000 ,16 000 , 51 000,32 000 ,15 000 , 49 000,31 000 ,14 000 , 46 000,30 000 ,14 000 , 44 000,29 000 ,13 000 , 42 000,28 000 ,13 000 , 41 000,27 000 ,12 000 , 40 000,26 000 ,12 000 , 38 000,26 000 ,12 000 , 38 000,25 000 ,12 000 , 37 000,25 000 ,12 000 , 37 000,25 000 ,13 000 , 37 000,25 000 ,13 000 , 37 000,25 000 ,13 000 , 36 000,25 000 ,13 000 , 36 000,24 000 ,13 000 , 35 000,24 000 ,14 000 , 33 000,23 000 ,13 000 , 32 000,23 000 ,13 000 , 31 000,22 000 ,13 000 , 30 000,21 000 ,13 000 , 29 000,20 000 ,12 000 , 29 000
Mashonaland West,12 000 ,4700 , 19 000,17 000 ,6900 , 27 000,23 000 ,11 000 , 35 000,30 000 ,14 000 , 44 000,35 000 ,17 000 , 52 000,39 000 ,19 000 , 58 000,41 000 ,19 000 , 62 000,42 000 ,19 000 , 62 000,41 000 ,19 000 , 60 000,38 000 ,17 000 , 57 000,35 000 ,16 000 , 52 000,32 000 ,14 000 , 47 000,28 000 ,12 000 , 42 000,25 000 ,11 000 , 38 000,23 000 ,9700 , 34 000,21 000 ,8900 , 31 000,19 000 ,8300 , 28 000,18 000 ,8200 , 27 000,18 000 ,8300 , 26 000,18 000 ,8700 , 25 000,18 000 ,9300 , 25 000,18 000 ,9700 , 25 000,17 000 ,10 000 , 24 000,17 000 ,11 000 , 24 000,17 000 ,11 000 , 23 000,17 000 ,11 000 , 22 000,16 000 ,11 000 , 21 000,15 000 ,10 000 , 20 000,14 000 ,10 000 , 19 000,14 000 ,9700 , 17 000
Masvingo,19 000 ,8400 , 30 000,21 000 ,9300 , 33 000,23 000 ,10 000 , 35 000,24 000 ,11 000 , 37 000,26 000 ,12 000 , 38 000,27 000 ,13 000 , 39 000,26 000 ,12 000 , 39 000,25 000 ,12 000 , 37 000,25 000 ,11 000 , 36 000,24 000 ,11 000 , 34 000,22 000 ,10 000 , 33 000,21 000 ,9500 , 31 000,20 000 ,9100 , 29 000,20 000 ,8800 , 28 000,19 000 ,8700 , 28 000,19 000 ,8700 , 27 000,18 000 ,8800 , 27 000,18 000 ,9000 , 26 000,18 000 ,9000 , 25 000,17 000 ,8900 , 24 000,17 000 ,9000 , 24 000,17 000 ,8900 , 24 000,16 000 ,8800 , 23 000,15 000 ,8700 , 22 000,15 000 ,8600 , 21 000,14 000 ,8500 , 21 000,14 000 ,8500 , 20 000,13 000 ,8300 , 19 000,13 000 ,8200 , 19 000,13 000 ,8200 , 18 000
Matabeleland North,14 000 ,6600 , 24 000,16 000 ,7600 , 26 000,18 000 ,8600 , 28 000,19 000 ,9100 , 29 000,20 000 ,9300 , 30 000,20 000 ,9500 , 29 000,20 000 ,9600 , 29 000,20 000 ,9500 , 29 000,20 000 ,9400 , 28 000,19 000 ,8900 , 27 000,18 000 ,8600 , 26 000,17 000 ,8300 , 25 000,17 000 ,7900 , 24 000,16 000 ,7800 , 23 000,16 000 ,7700 , 22 000,16 000 ,7800 , 22 000,16 000 ,7900 , 22 000,15 000 ,8000 , 21 000,15 000 ,8200 , 21 000,15 000 ,8400 , 22 000,15 000 ,8500 , 22 000,15 000 ,8600 , 22 000,15 000 ,8600 , 21 000,15 000 ,8500 , 20 000,14 000 ,8300 , 20 000,13 000 ,8000 , 19 000,13 000 ,7600 , 18 000,12 000 ,7100 , 16 000,11 000 ,6600 , 15 000,10 000 ,6300 , 14 000
Matabeleland South,6100 ,2800 , 9400,8300 ,3700 , 13 000,11 000 ,4800 , 16 000,13 000 ,5900 , 20 000,15 000 ,6700 , 23 000,17 000 ,7500 , 25 000,18 000 ,8000 , 27 000,19 000 ,8200 , 27 000,19 000 ,8300 , 28 000,18 000 ,8200 , 27 000,18 000 ,7800 , 26 000,17 000 ,7500 , 25 000,16 000 ,7200 , 24 000,15 000 ,7000 , 23 000,15 000 ,6700 , 22 000,14 000 ,6600 , 21 000,14 000 ,6600 , 20 000,14 000 ,6700 , 20 000,14 000 ,6800 , 20 000,14 000 ,6800 , 20 000,14 000 ,7100 , 20 000,14 000 ,7200 , 20 000,14 000 ,7500 , 20 000,14 000 ,7700 , 20 000,14 000 ,7800 , 20 000,14 000 ,7900 , 19 000,14 000 ,7900 , 19 000,13 000 ,7900 , 19 000,13 000 ,7600 , 18 000,12 000 ,7500 , 17 000
Midlands,22 000 ,10 000 , 33 000,26 000 ,12 000 , 38 000,29 000 ,13 000 , 42 000,31 000 ,14 000 , 46 000,32 000 ,14 000 , 48 000,32 000 ,15 000 , 49 000,32 000 ,15 000 , 48 000,31 000 ,14 000 , 46 000,30 000 ,13 000 , 45 000,29 000 ,13 000 , 42 000,27 000 ,12 000 , 40 000,26 000 ,11 000 , 38 000,24 000 ,11 000 , 36 000,23 000 ,10 000 , 34 000,22 000 ,10 000 , 33 000,21 000 ,10 000 , 32 000,21 000 ,10 000 , 31 000,20 000 ,10 000 , 30 000,20 000 ,10 000 , 29 000,20 000 ,10 000 , 28 000,20 000 ,11 000 , 28 000,20 000 ,11 000 , 28 000,20 000 ,11 000 , 28 000,20 000 ,12 000 , 28 000,20 000 ,12 000 , 28 000,20 000 ,12 000 , 28 000,20 000 ,12 000 , 28 000,19 000 ,12 000 , 27 000,19 000 ,11 000 , 26 000,19 000 ,11 000 , 26 000
