States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,1400 ,<1000 , 2700,2100 ,1200 , 3700,3000 ,1800 , 5000,4000 ,2400 , 6300,5100 ,3200 , 7900,6300 ,4000 , 9200,7500 ,4900 , 11 000,8600 ,5800 , 12 000,9500 ,6600 , 13 000,10 000 ,7300 , 13 000,11 000 ,7800 , 14 000,11 000 ,8100 , 14 000,11 000 ,8200 , 14 000,10 000 ,8000 , 13 000,9800 ,7800 , 12 000,8800 ,7000 , 11 000,7400 ,5800 , 9500,5500 ,3900 , 7300,3700 ,2400 , 5300,2700 ,1800 , 4000,2100 ,1400 , 3100,1600 ,1100 , 2300,1300 ,<1000 , 1800,1100 ,<1000 , 1500,<1000 ,<1000 , 1400,<1000 ,<1000 , 1200,<1000 ,<1000 , 1000,<1000 ,<500 , <1000,<1000 ,<1000 , 1000,<1000 ,<1000 , 1000
Afar,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500
Amhara,1500 ,<1000 , 3000,2000 ,1100 , 3900,2600 ,1600 , 4900,3300 ,2000 , 5900,4000 ,2500 , 6800,4800 ,3000 , 7800,5600 ,3600 , 8700,6400 ,4200 , 9600,7100 ,4700 , 10 000,7800 ,5300 , 11 000,8300 ,5800 , 12 000,8800 ,6100 , 12 000,9200 ,6500 , 12 000,9400 ,6800 , 13 000,9400 ,7000 , 13 000,8800 ,6500 , 12 000,7800 ,5800 , 10 000,6100 ,4300 , 8700,4600 ,2900 , 6900,3700 ,2300 , 5900,3100 ,2000 , 5100,2700 ,1800 , 4500,2300 ,1500 , 4000,2000 ,1200 , 3700,1900 ,1100 , 3500,1800 ,1100 , 3300,1700 ,1100 , 3000,1600 ,1000 , 2800,1500 ,<1000 , 2700,1500 ,<1000 , 2700
Beneshangul Gumuz,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<500 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200
Dire Dawa,<200 ,<100 , <500,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200
Gambella,<200 ,<100 , <500,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , 1100,<1000 ,<500 , 1100,<1000 ,<500 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1300,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1200,<1000 ,<1000 , 1100,<1000 ,<1000 , 1100,<1000 ,<1000 , 1000,<1000 ,<1000 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<1000 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<100 , <500
Harari,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <200,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100,<100 ,<100 , <100
Oromiya,2200 ,1000 , 4700,2900 ,1400 , 5700,3700 ,1900 , 6700,4500 ,2500 , 7900,5400 ,3200 , 9200,6200 ,3600 , 10 000,7100 ,4200 , 11 000,7900 ,4800 , 12 000,8600 ,5600 , 13 000,9200 ,6200 , 13 000,9800 ,6700 , 14 000,10 000 ,7100 , 14 000,10 000 ,7300 , 15 000,10 000 ,7500 , 15 000,10 000 ,7500 , 14 000,9800 ,7100 , 14 000,8900 ,6300 , 13 000,7400 ,5200 , 11 000,5900 ,3900 , 8900,4900 ,3100 , 7700,4100 ,2500 , 6700,3500 ,2000 , 6000,3100 ,1700 , 5400,3100 ,1600 , 5300,3100 ,1600 , 5400,3000 ,1600 , 5300,2800 ,1500 , 5000,2400 ,1400 , 4500,2200 ,1200 , 4200,2200 ,1200 , 4200
SNNPR,<1000 ,<500 , 1800,1000 ,<500 , 2100,1300 ,<1000 , 2500,1600 ,<1000 , 2900,1900 ,<1000 , 3300,2200 ,1100 , 3700,2500 ,1400 , 4100,2800 ,1600 , 4300,3100 ,1800 , 4600,3300 ,2100 , 4800,3500 ,2300 , 5000,3600 ,2500 , 5200,3700 ,2700 , 5300,3800 ,2800 , 5300,3800 ,2800 , 5300,3600 ,2700 , 5000,3300 ,2400 , 4600,2800 ,1900 , 3900,2200 ,1500 , 3200,1900 ,1200 , 2800,1600 ,<1000 , 2400,1400 ,<1000 , 2100,1200 ,<1000 , 1900,1200 ,<1000 , 1900,1200 ,<1000 , 1900,1100 ,<1000 , 1800,1100 ,<1000 , 1700,1200 ,<1000 , 1800,1200 ,<1000 , 1900,1100 ,<1000 , 1800
Somali,<100 ,<100 , <500,<100 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<500 ,<100 , <500,<500 ,<200 , <500,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<200 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<500 , <1000,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<500 ,<200 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500,<200 ,<100 , <500
