States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Bulawayo,1700 ,<1000 , 3000,2200 ,<1000 , 3900,2700 ,1000 , 4900,3300 ,1300 , 5800,3700 ,1500 , 6600,4100 ,1700 , 7300,4400 ,1800 , 7800,4600 ,2000 , 8100,4700 ,2000 , 8300,4800 ,2200 , 8300,4900 ,2300 , 8500,5000 ,2300 , 8600,5100 ,2400 , 8500,5100 ,2500 , 8500,5100 ,2500 , 8300,5300 ,2600 , 8500,5500 ,2700 , 8600,5500 ,2700 , 8600,5600 ,2700 , 8600,5700 ,2800 , 8800,6000 ,2900 , 9200,6400 ,3100 , 9800,6900 ,3300 , 10 000,7400 ,3500 , 11 000,7900 ,3700 , 12 000,8500 ,4000 , 13 000,9300 ,4400 , 14 000,10 000 ,4900 , 15 000,11 000 ,5500 , 16 000,12 000 ,5800 , 17 000
Harare,7200 ,2700 , 13 000,9800 ,3700 , 18 000,12 000 ,4900 , 23 000,15 000 ,6100 , 27 000,17 000 ,6900 , 30 000,18 000 ,7500 , 32 000,19 000 ,8300 , 36 000,20 000 ,8900 , 36 000,20 000 ,9200 , 36 000,20 000 ,9400 , 34 000,19 000 ,9200 , 34 000,19 000 ,8600 , 32 000,18 000 ,8200 , 31 000,18 000 ,7800 , 29 000,17 000 ,7500 , 28 000,16 000 ,7300 , 27 000,15 000 ,7100 , 26 000,15 000 ,6700 , 24 000,14 000 ,6500 , 23 000,14 000 ,6400 , 22 000,14 000 ,6500 , 22 000,14 000 ,6700 , 23 000,15 000 ,7000 , 24 000,16 000 ,7900 , 26 000,17 000 ,8300 , 26 000,19 000 ,8800 , 28 000,21 000 ,9800 , 31 000,22 000 ,11 000 , 34 000,24 000 ,12 000 , 37 000,26 000 ,13 000 , 40 000
Manicaland,1600 ,<1000 , 3000,2100 ,<1000 , 3900,2600 ,1000 , 4900,3100 ,1200 , 5800,3500 ,1400 , 6700,3900 ,1600 , 7300,4200 ,1700 , 7800,4400 ,1800 , 8100,4500 ,1800 , 8300,4500 ,1900 , 8300,4600 ,1900 , 8400,4600 ,1900 , 8300,4600 ,1900 , 8100,4700 ,2000 , 8100,4700 ,2100 , 8000,4700 ,2200 , 7900,4700 ,2200 , 8000,5000 ,2300 , 8200,5300 ,2500 , 8600,5700 ,2700 , 9200,6200 ,2900 , 10 000,6800 ,3200 , 11 000,7500 ,3500 , 12 000,8200 ,3900 , 13 000,9000 ,4100 , 15 000,9800 ,4500 , 16 000,11 000 ,4800 , 17 000,12 000 ,5200 , 18 000,13 000 ,5700 , 20 000,14 000 ,6400 , 22 000
Mashonaland Central,2000 ,<1000 , 3800,2600 ,1100 , 4800,3100 ,1400 , 5700,3700 ,1700 , 6400,4100 ,1900 , 7300,4400 ,2100 , 7900,4500 ,2100 , 8000,4600 ,2200 , 7700,4500 ,2100 , 7400,4400 ,2100 , 7400,4300 ,2100 , 7200,4200 ,2100 , 7100,4100 ,2100 , 6900,4000 ,2100 , 6600,3900 ,2100 , 6400,3800 ,2000 , 6300,3800 ,2000 , 6300,3900 ,2100 , 6400,4000 ,2200 , 6500,4300 ,2300 , 6900,4600 ,2500 , 7600,5000 ,2600 , 8000,5400 ,2800 , 8600,5900 ,3000 , 9300,6400 ,3200 , 10 000,7000 ,3400 , 11 000,7600 ,3700 , 12 000,8100 ,4100 , 13 000,8700 ,4300 , 14 000,9300 ,4700 , 14 000
Mashonaland East,2300 ,<1000 , 4500,3000 ,1300 , 5600,3700 ,1600 , 6800,4400 ,2000 , 7900,5000 ,2300 , 8900,5500 ,2600 , 9900,5900 ,2700 , 11 000,6200 ,2900 , 12 000,6400 ,3000 , 12 000,6500 ,3000 , 12 000,6600 ,3100 , 12 000,6600 ,3100 , 12 000,6700 ,3100 , 12 000,6700 ,3100 , 11 000,6800 ,3100 , 11 000,6800 ,3100 , 12 000,7100 ,3200 , 12 000,7400 ,3400 , 12 000,7800 ,3700 , 13 000,8300 ,4000 , 13 000,9000 ,4400 , 14 000,9800 ,4700 , 16 000,11 000 ,5100 , 17 000,12 000 ,5700 , 19 000,13 000 ,6200 , 20 000,14 000 ,6800 , 21 000,15 000 ,7300 , 23 000,16 000 ,8000 , 25 000,18 000 ,8600 , 27 000,19 000 ,9100 , 29 000
Mashonaland West,<1000 ,<500 , 1500,1100 ,<500 , 2200,1600 ,<1000 , 3300,2300 ,<1000 , 4400,2900 ,1100 , 5500,3500 ,1400 , 6500,4000 ,1600 , 7600,4400 ,1800 , 8500,4700 ,1900 , 8900,4900 ,2100 , 9200,5000 ,2200 , 9200,5100 ,2200 , 9100,5200 ,2300 , 8900,5100 ,2300 , 9000,5100 ,2300 , 8900,5000 ,2300 , 8700,5100 ,2300 , 8600,5200 ,2400 , 8900,5400 ,2600 , 9200,5800 ,2800 , 9800,6300 ,3100 , 10 000,6800 ,3400 , 11 000,7500 ,3600 , 12 000,8200 ,3900 , 13 000,9000 ,4300 , 14 000,9900 ,4600 , 15 000,11 000 ,5000 , 17 000,12 000 ,5500 , 18 000,13 000 ,6100 , 20 000,14 000 ,6700 , 21 000
Masvingo,1500 ,<1000 , 3100,1900 ,<1000 , 3700,2300 ,<1000 , 4300,2600 ,1100 , 4900,2900 ,1200 , 5500,3100 ,1300 , 6000,3300 ,1400 , 6200,3400 ,1400 , 6300,3400 ,1500 , 6500,3500 ,1500 , 6600,3500 ,1600 , 6500,3600 ,1600 , 6300,3600 ,1600 , 6400,3700 ,1600 , 6300,3700 ,1600 , 6300,3800 ,1600 , 6300,3900 ,1700 , 6400,4100 ,1900 , 6700,4500 ,2000 , 7200,4900 ,2200 , 7700,5400 ,2400 , 8500,5900 ,2600 , 9200,6500 ,2800 , 10 000,7200 ,3100 , 11 000,7800 ,3400 , 12 000,8500 ,3800 , 13 000,9400 ,4200 , 15 000,10 000 ,4500 , 16 000,11 000 ,4900 , 17 000,12 000 ,5300 , 18 000
Matabeleland North,1300 ,<500 , 2600,1600 ,<1000 , 3100,1900 ,<1000 , 3500,2100 ,<1000 , 3800,2300 ,1100 , 4100,2500 ,1100 , 4400,2600 ,1200 , 4600,2600 ,1300 , 4500,2600 ,1300 , 4500,2600 ,1300 , 4400,2600 ,1400 , 4400,2600 ,1400 , 4300,2600 ,1300 , 4200,2600 ,1300 , 4200,2600 ,1300 , 4100,2600 ,1400 , 4000,2700 ,1400 , 4200,2800 ,1500 , 4400,3100 ,1600 , 4700,3400 ,1800 , 5100,3700 ,1900 , 5700,4100 ,2100 , 6100,4500 ,2200 , 6700,4900 ,2400 , 7300,5300 ,2600 , 8000,5800 ,2700 , 8700,6200 ,2900 , 9600,6700 ,3100 , 10 000,7200 ,3300 , 11 000,7600 ,3700 , 12 000
Matabeleland South,<500 ,<200 , <1000,<1000 ,<500 , 1100,<1000 ,<500 , 1600,1100 ,<500 , 2000,1300 ,<1000 , 2400,1600 ,<1000 , 2900,1800 ,<1000 , 3200,1900 ,<1000 , 3400,2000 ,<1000 , 3600,2100 ,<1000 , 3700,2200 ,<1000 , 3800,2200 ,1100 , 3900,2300 ,1100 , 4000,2400 ,1100 , 4000,2500 ,1200 , 4100,2500 ,1200 , 4200,2600 ,1300 , 4300,2900 ,1400 , 4600,3100 ,1600 , 4900,3500 ,1800 , 5400,3900 ,2000 , 6000,4400 ,2200 , 6600,4900 ,2400 , 7200,5400 ,2700 , 8000,5900 ,2900 , 8800,6500 ,3100 , 9700,7100 ,3400 , 10 000,7700 ,3600 , 11 000,8300 ,3900 , 12 000,8900 ,4100 , 13 000
Midlands,1700 ,<1000 , 3200,2100 ,<1000 , 4200,2600 ,1000 , 5200,3100 ,1300 , 6100,3500 ,1400 , 6700,3800 ,1600 , 7300,4100 ,1700 , 7700,4200 ,1800 , 7900,4400 ,1900 , 8100,4400 ,2000 , 8100,4500 ,2100 , 8200,4600 ,2100 , 8100,4600 ,2200 , 8000,4600 ,2200 , 7900,4700 ,2200 , 7900,4700 ,2200 , 7800,4800 ,2300 , 8100,5000 ,2400 , 8400,5300 ,2600 , 8800,5700 ,2900 , 9200,6300 ,3100 , 10 000,7000 ,3300 , 11 000,7700 ,3600 , 12 000,8600 ,4000 , 13 000,9500 ,4300 , 15 000,10 000 ,4900 , 17 000,12 000 ,5200 , 18 000,13 000 ,5700 , 20 000,14 000 ,6200 , 21 000,15 000 ,7000 , 23 000
