States,1990,1990_lower, 1990_upper, 1991,1991_lower, 1991_upper, 1992,1992_lower, 1992_upper, 1993,1993_lower, 1993_upper, 1994,1994_lower, 1994_upper, 1995,1995_lower, 1995_upper, 1996,1996_lower, 1996_upper, 1997,1997_lower, 1997_upper, 1998,1998_lower, 1998_upper, 1999,1999_lower, 1999_upper, 2000,2000_lower, 2000_upper, 2001,2001_lower, 2001_upper, 2002,2002_lower, 2002_upper, 2003,2003_lower, 2003_upper, 2004,2004_lower, 2004_upper, 2005,2005_lower, 2005_upper, 2006,2006_lower, 2006_upper, 2007,2007_lower, 2007_upper, 2008,2008_lower, 2008_upper, 2009,2009_lower, 2009_upper, 2010,2010_lower, 2010_upper, 2011,2011_lower, 2011_upper, 2012,2012_lower, 2012_upper, 2013,2013_lower, 2013_upper, 2014,2014_lower, 2014_upper, 2015,2015_lower, 2015_upper, 2016,2016_lower, 2016_upper, 2017,2017_lower, 2017_upper, 2018,2018_lower, 2018_upper, 2019,2019_lower, 2019_upper
Addis Ababa,4200 ,1200 , 9400,6400 ,2400 , 13 000,9600 ,4300 , 19 000,14 000 ,6500 , 25 000,19 000 ,10 000 , 34 000,26 000 ,15 000 , 44 000,34 000 ,20 000 , 56 000,42 000 ,25 000 , 64 000,50 000 ,31 000 , 72 000,58 000 ,37 000 , 80 000,64 000 ,43 000 , 88 000,69 000 ,48 000 , 92 000,73 000 ,52 000 , 95 000,76 000 ,55 000 , 96 000,77 000 ,57 000 , 96 000,77 000 ,59 000 , 95 000,76 000 ,59 000 , 92 000,74 000 ,58 000 , 90 000,70 000 ,55 000 , 85 000,65 000 ,52 000 , 80 000,60 000 ,47 000 , 74 000,54 000 ,42 000 , 66 000,47 000 ,37 000 , 59 000,41 000 ,31 000 , 51 000,35 000 ,26 000 , 44 000,29 000 ,22 000 , 38 000,24 000 ,18 000 , 33 000,20 000 ,15 000 , 28 000,17 000 ,13 000 , 24 000,14 000 ,10 000 , 21 000
Afar,<500 ,<200 , 2200,<1000 ,<200 , 3100,1000 ,<500 , 4400,1400 ,<500 , 5900,2000 ,<1000 , 7700,2600 ,<1000 , 9100,3400 ,1200 , 10 000,4400 ,1600 , 11 000,5400 ,2000 , 12 000,6500 ,2600 , 14 000,7500 ,3400 , 15 000,8600 ,4000 , 16 000,9500 ,4700 , 17 000,10 000 ,5400 , 17 000,11 000 ,6100 , 17 000,12 000 ,6700 , 18 000,12 000 ,7300 , 18 000,13 000 ,7800 , 18 000,13 000 ,8100 , 18 000,13 000 ,8400 , 18 000,13 000 ,8700 , 18 000,13 000 ,8800 , 19 000,13 000 ,8900 , 19 000,13 000 ,8900 , 18 000,13 000 ,9200 , 18 000,13 000 ,9300 , 18 000,13 000 ,9100 , 18 000,13 000 ,8900 , 17 000,12 000 ,8700 , 17 000,12 000 ,8600 , 17 000
Amhara,10 000 ,3300 , 27 000,14 000 ,5400 , 35 000,20 000 ,8200 , 47 000,28 000 ,13 000 , 62 000,38 000 ,19 000 , 79 000,50 000 ,26 000 , 97 000,64 000 ,34 000 , 120 000,80 000 ,43 000 , 140 000,98 000 ,56 000 , 170 000,120 000 ,70 000 , 190 000,130 000 ,85 000 , 210 000,150 000 ,97 000 , 220 000,170 000 ,110 000 , 240 000,180 000 ,120 000 , 260 000,200 000 ,130 000 , 280 000,210 000 ,140 000 , 290 000,220 000 ,150 000 , 290 000,220 000 ,160 000 , 300 000,220 000 ,160 000 , 290 000,210 000 ,150 000 , 290 000,200 000 ,140 000 , 270 000,190 000 ,130 000 , 260 000,170 000 ,120 000 , 240 000,160 000 ,100 000 , 220 000,140 000 ,91 000 , 200 000,130 000 ,79 000 , 190 000,110 000 ,68 000 , 170 000,100 000 ,59 000 , 160 000,93 000 ,50 000 , 150 000,86 000 ,45 000 , 150 000
Beneshangul Gumuz,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<200 , 1200,<1000 ,<200 , 1600,<1000 ,<500 , 2000,1200 ,<500 , 2400,1500 ,<1000 , 2900,1900 ,<1000 , 3400,2300 ,1100 , 4000,2800 ,1400 , 4500,3200 ,1800 , 5000,3700 ,2200 , 5600,4100 ,2500 , 6100,4500 ,2800 , 6500,4800 ,3100 , 7000,5100 ,3400 , 7400,5300 ,3600 , 7500,5400 ,3700 , 7600,5400 ,3900 , 7600,5400 ,3900 , 7600,5300 ,3800 , 7500,5200 ,3600 , 7300,5000 ,3400 , 7200,5000 ,3300 , 7100,4900 ,3200 , 7200,4900 ,3100 , 7300,4600 ,2900 , 6900,4200 ,2500 , 6500,3900 ,2200 , 6200
Dire Dawa,<1000 ,<200 , 2400,<1000 ,<500 , 3300,1400 ,<500 , 4400,1900 ,<1000 , 5400,2400 ,<1000 , 6500,3100 ,1000 , 7600,3800 ,1300 , 8500,4500 ,1700 , 9400,5200 ,2200 , 9900,5900 ,2700 , 11 000,6500 ,3100 , 11 000,7100 ,3500 , 12 000,7600 ,3700 , 12 000,8000 ,4000 , 12 000,8300 ,4400 , 13 000,8600 ,4800 , 13 000,8700 ,5100 , 13 000,8800 ,5400 , 13 000,8700 ,5500 , 12 000,8600 ,5700 , 12 000,8300 ,5700 , 11 000,8000 ,5600 , 11 000,7700 ,5500 , 10 000,7300 ,5200 , 10 000,7000 ,4900 , 9700,6800 ,4800 , 9300,6600 ,4700 , 9000,6300 ,4400 , 8700,5900 ,4100 , 8200,5600 ,3800 , 7900
Gambella,<1000 ,<100 , 2000,<1000 ,<200 , 2900,1100 ,<500 , 3900,1600 ,<500 , 5000,2200 ,<1000 , 5900,2900 ,<1000 , 7300,3700 ,1200 , 8400,4500 ,1700 , 9700,5400 ,2300 , 11 000,6400 ,2900 , 12 000,7300 ,3600 , 13 000,8200 ,4400 , 14 000,9100 ,5100 , 14 000,9900 ,6000 , 15 000,11 000 ,6700 , 15 000,11 000 ,7200 , 16 000,12 000 ,7700 , 16 000,12 000 ,7900 , 16 000,12 000 ,8300 , 16 000,12 000 ,8900 , 16 000,12 000 ,8800 , 16 000,12 000 ,9100 , 16 000,12 000 ,9100 , 16 000,12 000 ,9100 , 15 000,12 000 ,9000 , 15 000,12 000 ,8900 , 15 000,12 000 ,8800 , 15 000,11 000 ,8300 , 14 000,10 000 ,7600 , 13 000,9200 ,6800 , 12 000
Harari,<200 ,<100 , <500,<200 ,<100 , <1000,<500 ,<100 , <1000,<500 ,<100 , 1100,<500 ,<100 , 1400,<1000 ,<200 , 1700,<1000 ,<200 , 2000,<1000 ,<500 , 2300,<1000 ,<500 , 2600,1200 ,<500 , 2900,1400 ,<500 , 3200,1600 ,<1000 , 3400,1800 ,<1000 , 3700,2000 ,<1000 , 3900,2200 ,1100 , 4100,2400 ,1200 , 4300,2500 ,1300 , 4400,2600 ,1400 , 4400,2500 ,1400 , 4300,2400 ,1300 , 4000,2200 ,1200 , 3600,2100 ,1100 , 3400,1900 ,1000 , 3100,1800 ,<1000 , 2900,1600 ,<1000 , 2500,1400 ,<1000 , 2300,1200 ,<1000 , 2000,1100 ,<1000 , 1700,<1000 ,<1000 , 1500,<1000 ,<1000 , 1400
Oromiya,12 000 ,4100 , 33 000,17 000 ,6200 , 45 000,24 000 ,9000 , 58 000,32 000 ,13 000 , 75 000,43 000 ,19 000 , 93 000,56 000 ,25 000 , 110 000,71 000 ,33 000 , 130 000,87 000 ,42 000 , 150 000,100 000 ,53 000 , 180 000,120 000 ,65 000 , 200 000,140 000 ,81 000 , 220 000,150 000 ,94 000 , 240 000,170 000 ,110 000 , 260 000,180 000 ,120 000 , 260 000,190 000 ,130 000 , 280 000,200 000 ,140 000 , 290 000,200 000 ,140 000 , 290 000,210 000 ,140 000 , 290 000,200 000 ,140 000 , 290 000,200 000 ,140 000 , 280 000,190 000 ,130 000 , 270 000,180 000 ,120 000 , 260 000,170 000 ,110 000 , 240 000,160 000 ,100 000 , 230 000,140 000 ,93 000 , 210 000,140 000 ,86 000 , 210 000,130 000 ,76 000 , 200 000,120 000 ,70 000 , 190 000,110 000 ,61 000 , 170 000,99 000 ,55 000 , 170 000
SNNPR,4200 ,1300 , 12 000,5900 ,1800 , 16 000,8100 ,2500 , 20 000,11 000 ,3500 , 26 000,15 000 ,4800 , 32 000,19 000 ,6700 , 39 000,24 000 ,9200 , 46 000,29 000 ,12 000 , 55 000,35 000 ,15 000 , 63 000,42 000 ,19 000 , 72 000,48 000 ,25 000 , 80 000,54 000 ,30 000 , 86 000,60 000 ,35 000 , 94 000,65 000 ,40 000 , 96 000,70 000 ,45 000 , 99 000,73 000 ,49 000 , 100 000,76 000 ,53 000 , 100 000,78 000 ,55 000 , 100 000,78 000 ,57 000 , 100 000,78 000 ,56 000 , 110 000,76 000 ,55 000 , 100 000,73 000 ,53 000 , 99 000,70 000 ,49 000 , 95 000,67 000 ,46 000 , 92 000,64 000 ,42 000 , 88 000,61 000 ,39 000 , 85 000,58 000 ,36 000 , 81 000,56 000 ,34 000 , 79 000,54 000 ,32 000 , 77 000,52 000 ,30 000 , 76 000
Somali,<500 ,<100 , 1400,<500 ,<200 , 1900,<1000 ,<200 , 2600,1000 ,<500 , 3500,1400 ,<500 , 4400,1900 ,<1000 , 5500,2400 ,<1000 , 6500,3000 ,<1000 , 7400,3700 ,1300 , 8500,4400 ,1600 , 9400,5200 ,2000 , 10 000,5900 ,2500 , 11 000,6600 ,3100 , 12 000,7200 ,3600 , 13 000,7700 ,4000 , 14 000,8200 ,4400 , 14 000,8500 ,4700 , 14 000,8700 ,5100 , 14 000,8900 ,5300 , 14 000,8900 ,5400 , 14 000,8900 ,5500 , 14 000,8900 ,5500 , 14 000,8800 ,5300 , 14 000,8700 ,5100 , 14 000,8700 ,5000 , 13 000,8600 ,4900 , 13 000,8600 ,4800 , 13 000,8500 ,4800 , 13 000,8300 ,4600 , 13 000,8300 ,4500 , 13 000
